,name,content,date
248,락토핏 골드 1통 (50일분),늘 먹고있는 유산균이랍니다!!,2023-11-07
249,락토핏 골드 1통 (50일분),너무 먹기 편하고 맛있고 효과가 좋아서 계속 재구매하는 상품이에요. 아주 만족합니다. 배송도 빨라서 더 좋았어요. ,2023-11-07
250,락토핏 골드 1통 (50일분),유산균 이것만 먹어요. 이벤트 자주 해주세요. ~~~~,2023-11-06
251,락토핏 골드 1통 (50일분),락도핏 없으면안되요 굿,2023-11-06
252,락토핏 골드 1통 (50일분),"매일  잘챙겨먹고있어요.
감사합니다.",2023-11-06
253,락토핏 골드 1통 (50일분),장건강을 위해서 열심히 먹고있습니다. 맛도 좋고 섭취도 편합니다.,2023-11-05
254,락토핏 골드 1통 (50일분),원래 먹던거라 만족합니다,2023-11-05
255,락토핏 골드 1통 (50일분),광고에서 많이봤는데 먹기에도 좋고 맛도 좋아요. 꾸준히 복용해야 겠어요,2023-11-05
256,락토핏 골드 1통 (50일분),"맛도 좋고 건강에도 좋은 락토핏, 아이들이 알아서 챙겨먹어요! 하나씩 톡톡 간식 먹듯 재밌게 먹습니다.",2023-11-05
257,락토핏 골드 1통 (50일분),"배송이 빠르네요.
손으로 쉽게 개봉 되어 언제나 어디에서든 갖고 다니면서 먹기 좋네요.
가루형이라 입에 쏘옥 털어 넣으면 되어 온가족이 잘 먹고 있어요.",2023-11-05
258,락토핏 골드 1통 (50일분),"이지컷이라 손으로 쉽게 개봉 되어 언제 어디에서나 휴대하면서 먹기에도 좋네요.
가루타입이라 먹기 편해요.
온가족이 잘 먹고 있어요.",2023-11-05
259,락토핏 골드 1통 (50일분),저렴하게잘구입했어요ㅎㅎ,2023-11-05
260,락토핏 골드 1통 (50일분),"배송도 빠르고 포장상태도 꼼꼼하게 도착해서 만족합니다 
특히 예민한 장이었는데, 락토핏 유산균 먹고 훨씬 좋아져서 감사합니다~",2023-11-04
261,락토핏 골드 1통 (50일분),잘산거같아 만족스럽네요ㅎㅎ,2023-11-04
262,락토핏 골드 1통 (50일분),락토핏 잘 받았습니다 ,2023-11-04
263,락토핏 골드 1통 (50일분),락토핏 잘 받았습니다 ,2023-11-04
264,락토핏 골드 1통 (50일분),친구초대하고 적립금으로 가볍게 구입했네요^^ 두번째인데 맛나고 좋아요 감사^^,2023-11-04
265,락토핏 골드 1통 (50일분),잘 받았어요 잘 쓰고 있습니다 정말 만족스러운 제품 입니다 ,2023-11-04
266,락토핏 골드 1통 (50일분),남편이 애정하는 유산균입니다. 종근당에서 매번 잘 사고 있어요,2023-11-04
267,락토핏 골드 1통 (50일분),좋은 가격에 잘 샀어요. 먹기 편하게 알약 형태로도 나오면 더 좋을거 같아요,2023-11-04
268,락토핏 골드 1통 (50일분),늘 먹는 유산균입니다,2023-11-04
269,락토핏 골드 1통 (50일분),늘 먹는 유산균입니다,2023-11-04
270,락토핏 골드 1통 (50일분),늘 먹는 유산균입니다,2023-11-04
271,락토핏 골드 1통 (50일분),좋은제품 싸게 잘샀어요.,2023-11-03
272,락토핏 골드 1통 (50일분),락토핏골드좋아요!!,2023-11-03
273,락토핏 골드 1통 (50일분),락토핏골드좋아요!!,2023-11-03
274,락토핏 골드 1통 (50일분),락토핏골드좋아요!!,2023-11-03
275,락토핏 골드 1통 (50일분),락토핏골드좋아요!!,2023-11-03
276,락토핏 골드 1통 (50일분),락토핏골드 좋아요!,2023-11-03
277,락토핏 골드 1통 (50일분),락토핏골드좋아요!!,2023-11-03
278,락토핏 골드 1통 (50일분),락토핏골드 저렴하게샀어요,2023-11-03
279,락토핏 골드 1통 (50일분),락토핏저렴해요 ~~,2023-11-03
280,락토핏 골드 1통 (50일분),구매해서 잘 먹고 있습니다,2023-11-03
281,락토핏 골드 1통 (50일분),평소에도 구매해서 먹고있습니다.,2023-11-03
282,락토핏 골드 1통 (50일분),"항상 잘 먹고 있어요
좋은 가격에 감사합니다~",2023-11-03
283,락토핏 골드 1통 (50일분),항상 먹는 제품이예요,2023-11-03
284,락토핏 골드 1통 (50일분),쿠폰행사로 정말 싸게 구매~맛도 좋고 효과도 좋고,2023-11-03
285,락토핏 골드 1통 (50일분),싸게 잘 구매했고 잘먹고 있어요,2023-11-03
286,락토핏 골드 1통 (50일분),믿고 먹눈 랏토핏~아주 좋아오,2023-11-03
287,락토핏 골드 1통 (50일분),락토핏 좋아요 맛나요,2023-11-03
288,락토핏 골드 1통 (50일분),락토핏 맛있고 좋아요,2023-11-03
289,락토핏 골드 1통 (50일분),아침마다 하나씩 먹기편해서 좋네요 !,2023-11-02
290,락토핏 골드 1통 (50일분),"떨어지면 약간 불안합니다. 
신경써서 쟁여 놔야해요. 
감사합니다 ",2023-11-02
291,락토핏 골드 1통 (50일분),"기대했던만큼 많은 도움이 되고 있습니다. 
정말 감사합니다.",2023-11-02
292,락토핏 골드 1통 (50일분),"잘샀어요
떨어지지않게 쟁이는 상품입니다",2023-11-02
293,락토핏 골드 1통 (50일분),"항상 이 제품으로 먹고있어요 만족도가 좋아서 부모님도 항상 사드립니다!

",2023-11-02
294,락토핏 골드 1통 (50일분),잘 먹고 있어요 좋아요,2023-11-02
295,락토핏 골드 1통 (50일분),"락토핏 골드 1통 배송도 아주 빠르고 좋네요.
적립금 사용해서 저렴하게 구입했어요.",2023-11-02
296,락토핏 골드 1통 (50일분),저렴한 가격에 잘 구매 했어요 그리고 제가 좋아하는 브랜드 입니다 ,2023-11-02
297,락토핏 골드 1통 (50일분),잘받았어요 우리가족 유산균,2023-11-02
298,락토핏 골드 1통 (50일분),맛도 맛있고 건강위해서 유산균 먹어요,2023-11-02
299,락토핏 골드 1통 (50일분),우리가족 유산균 락토핏 애들이 잘 먹어요,2023-11-02
300,락토핏 골드 1통 (50일분),유산균은 락토핏 먹어요,2023-11-02
301,락토핏 골드 1통 (50일분),가족들이 다같이 항상 먹어요,2023-11-02
302,락토핏 골드 1통 (50일분),항상 먹고 있는 제품이라 또 샀어요,2023-11-02
303,락토핏 골드 1통 (50일분),"늘 먹는 유산균
맛도 좋고 소화도 잘되고 장운동에 효과도 좋아요.
완전 만족합니다.",2023-11-02
304,락토핏 골드 1통 (50일분),매일 먹고있는데 속도편하고 맛도 좋습니다 ,2023-11-02
305,락토핏 골드 1통 (50일분),믿고 먹는 락토핏 유산균~ 아이들도 어른들도 먹기 편해서 선호합니다~ 좋아요,2023-11-01
306,락토핏 골드 1통 (50일분),빠른배송 감사합니다.,2023-11-01
307,락토핏 골드 1통 (50일분),좋아요좋아요좋아요.,2023-11-01
308,락토핏 골드 1통 (50일분),덕분에 화장실잘가요,2023-11-01
309,락토핏 골드 1통 (50일분),빠른 배송 잘 받았습니다 유통기한도 넉넉하고 좋아요 ,2023-11-01
310,락토핏 골드 1통 (50일분),꾸준히 먹던건데 저렴하게 구입했어요,2023-10-31
311,락토핏 골드 1통 (50일분),"이번엔 좀 그러네요. 6월 6통, 8월에 3통 이번에 한통 샀는데, 6월부터 오늘 받은것까지 전부 유통기한이 같을 수가 있군요. 흠.. 아직 여러통이 남아있는데.. 다른이들 상품평보니 25년 3월도 있더구만.. 10통이 전부 24년 7월 18일까지라니..",2023-10-31
312,락토핏 골드 1통 (50일분),부모님이 늘 드시는 제품~좋아요! 포인트모아서 싸게 구매했어요,2023-10-31
313,락토핏 골드 1통 (50일분),좋아요. 유통기한 넉넉합니다!,2023-10-31
314,락토핏 골드 1통 (50일분),"우리집 장건강 필수아이템이지요
맛도 좋아서  아이들도 잘 먹어요
꾸준히 먹고 있ㅇㆍㄱ요",2023-10-31
315,락토핏 골드 1통 (50일분),유산균은 역시 종근당이죠~ 맛도 좋고 먹기도 편해서 복용하기 좋아요~,2023-10-31
316,락토핏 골드 1통 (50일분),꾸준히 먹고있어요 맛이 좋아서 먹기 편해요,2023-10-31
317,락토핏 골드 1통 (50일분),락토핏 골드 맛도 좋고 효과도 좋아요,2023-10-31
318,락토핏 골드 1통 (50일분),좋아요 가족들 챙겨먹이고있어요,2023-10-31
319,락토핏 골드 1통 (50일분),간편하게 유산균 챙길 수 있어서 좋아요,2023-10-31
320,락토핏 골드 1통 (50일분),잘먹었어요 락토핏골드 굿굿,2023-10-31
321,락토핏 골드 1통 (50일분),"락토핏 골드 먹고 부터 변비하고는 완전히 이별했어요.  정말 힘 하나도 안 주고 너무나도 쉽게 배변 활동을 하고 있어서 떨어트리지 않고 미리미리 주문한답니다. 제가 먹어보고 좋아서 부모님께도 보내드렸는데 화장실가기 편해서 좋다하시더라구요.
손 닿는 곳마다 락토핏골드 쟁여두고 있답니다. 매일 빠짐없이 꼭 챙겨 먹는 것 중에 하나에요",2023-10-31
322,락토핏 골드 1통 (50일분),매번사먹는건데 좋아요 ㅋ,2023-10-31
323,락토핏 골드 1통 (50일분),너무 좋아요 잘먹고 있어요 ,2023-10-31
324,락토핏 골드 1통 (50일분),아이가 좋아해서 늘 락토핏 유산균만 먹어요,2023-10-31
325,락토핏 골드 1통 (50일분),"온 가족이 같이 먹어요~
아침에 일어나면 락토핏 유산균 먼저 먹고 있어요~
아연까지 들어 있어서 더 좋아요~",2023-10-31
326,락토핏 골드 1통 (50일분),"꾸준히 먹고 있어요.
속도 편하고 좋아요!!",2023-10-31
327,락토핏 골드 1통 (50일분),항상 먹는 락토핏 골드! 집에 떨어지지 않게 미리 구매합니다. ,2023-10-31
328,락토핏 골드 1통 (50일분),만족하고 추천드립니다,2023-10-31
329,락토핏 골드 1통 (50일분),"유산균하면 가장 먼저 생각나는 제품이고,
먹기에 거부감없이 좋아요.
",2023-10-31
330,락토핏 골드 1통 (50일분),어릴때 먹었다가 오랜만에 구매했는데 맛있고 효과 있어요 또 구매할게요~~,2023-10-31
331,락토핏 골드 1통 (50일분),"회원 가입하고 좋은 기회를 주셔서 착한 가격에 잘 샀습니다. 
만족하고 감사합니다. 재구매 할게요.",2023-10-30
332,락토핏 골드 1통 (50일분),늘 먹던거라 잘 샀어요,2023-10-30
333,락토핏 골드 1통 (50일분),너무 맛있어서 매일 아침 일어나자마자 기분좋게 먹고 있어요. 배변이 편해져 장도 건강해진 거 같아 꾸준히 먹고 있습니다. 👍,2023-10-30
334,락토핏 골드 1통 (50일분),너무상큼하고마싰는 유산균입니당,2023-10-30
335,락토핏 골드 1통 (50일분),우리집 기상 건강식품이자 남편왈 맛난 간식이라네요. 먹고 나면 화장실에 잘 가지는 게 느껴져 끊지않고 계속 먹게 되는거 같아요. 장은 제2의 뇌라니 락토핏으로 건강하게 지켜 보렵니다~~~,2023-10-30
336,락토핏 골드 1통 (50일분),잘먹고 있습니다 먹기 편해요,2023-10-30
337,락토핏 골드 1통 (50일분),잘먹고 있습니다 ㅎ,2023-10-30
338,락토핏 골드 1통 (50일분),효과가 있는 지 아직은 잘 모르겠지만 잘먹고 있어요 ,2023-10-30
339,락토핏 골드 1통 (50일분),유산균 매일 먹고있어요,2023-10-30
340,락토핏 골드 1통 (50일분),늘 구입하고 있어요,2023-10-30
341,락토핏 골드 1통 (50일분),"늘 먹는 제품이에요 
간편하고 쉽게 넘어가는 가루라 먹기 편해요",2023-10-30
342,락토핏 골드 1통 (50일분),먹기 편해서 좋은것 같아요~~,2023-10-30
343,락토핏 골드 1통 (50일분),"배송도 빠르고 유통기한도 길어요.
맛있어서 챙겨먹게되네요. 손이가요~~",2023-10-30
344,락토핏 골드 1통 (50일분),"데일리 유산균으로 짱입니닷
아이들도 넘나 잘먹어요",2023-10-30
345,락토핏 골드 1통 (50일분),맛있고 효과도 좋아요,2023-10-29
346,락토핏 골드 1통 (50일분),아이들이 특히 좋아합니다 ,2023-10-29
347,락토핏 골드 1통 (50일분),"말안해도 아는 전국민의 랏토핏
선물해도 좋은 랏토핏",2023-10-29
348,락토핏 골드 1통 (50일분),"말안해도 아는 전국민의 랏토핏
선물해도 좋은 랏토핏",2023-10-29
349,락토핏 골드 1통 (50일분),좋아용 잘먹고있어요,2023-10-29
350,락토핏 골드 1통 (50일분),너무좋아요  이벤트로 저렴하게 구입해서좋아요,2023-10-29
351,락토핏 골드 1통 (50일분),"유산균은 가족 모두가 복용하고 있는데
랏도핏 먹기도 편하고 속이 편해요",2023-10-29
352,락토핏 골드 1통 (50일분),매일 장 건강을 책임지고 있어요. 맛도 너무 좋아요^^,2023-10-29
353,락토핏 골드 1통 (50일분),매일 장 건강을 책임지고 있어요. 맛도 너무 좋아요^^,2023-10-29
354,락토핏 골드 1통 (50일분),매일 장 건강을 책임지고 있어요. 맛도 너무 좋아요^^,2023-10-29
355,락토핏 골드 1통 (50일분),매일 장 건강을 책임지고 있어요. 맛도 너무 좋아요^^,2023-10-29
356,락토핏 골드 1통 (50일분),먹으면 변이 무르게 잘 나오는것 같아요 굿!,2023-10-29
357,락토핏 골드 1통 (50일분),온가족이 잘먹어요 굿굿,2023-10-29
358,락토핏 골드 1통 (50일분),믿고 먹는 락토핏입니다. 저렴하게 샀습니다.,2023-10-29
359,락토핏 골드 1통 (50일분),아주 좋아요~~^^,2023-10-29
360,락토핏 골드 1통 (50일분),먹기 편하고 좋아요,2023-10-29
361,락토핏 골드 1통 (50일분),좋아요.꾸준히 먹고 있어요,2023-10-29
362,락토핏 골드 1통 (50일분),늘 먹는 유산균이예요. 좋은 가격에 이용할 수 있어서 좋아요.,2023-10-28
363,락토핏 골드 1통 (50일분),맛있고 효과가 좋아요,2023-10-28
364,락토핏 골드 1통 (50일분),"매번 먹고 있어요
효과좋고 맛있어요
",2023-10-28
365,락토핏 골드 1통 (50일분),"배송 잘 받았어요
가루라  먹기도 편하고 부담 없어서 좋아요
알약은 잘 안 먹게 되더라고요
잘 먹을게요",2023-10-28
366,락토핏 골드 1통 (50일분),"배송 빠르게 잘 받았어요
락토핏 골드 예전에 잘 사먹었는데
종근당몰이 생겨서 더 쉽고 편하게 구매 
가능해서 좋네요
꾸준히 잘 챙겨 먹어보려구요
좋아요",2023-10-28
367,락토핏 골드 1통 (50일분),유산균 덕분에 화장실 자주 가는 거 같아요 꾸준히 먹어야겠어요,2023-10-28
368,락토핏 골드 1통 (50일분),좋아요 잘 산거 같아요,2023-10-28
369,락토핏 골드 1통 (50일분),좋아요 저렴하게 잘 산거 같아요..,2023-10-28
370,락토핏 골드 1통 (50일분),락토핏 먹고 많이 좋아졌어요,2023-10-28
371,락토핏 골드 1통 (50일분),락토핏이 유산균 중에서 최고네요,2023-10-28
372,락토핏 골드 1통 (50일분),락토핏 믿고 먹을수 있는 제품 맛있어요,2023-10-28
373,락토핏 골드 1통 (50일분),맛있고 효과도 좋아요,2023-10-28
374,락토핏 골드 1통 (50일분),"유산균은 락토핏이죠~ 
먹으면 속이 편안한 기분입니다",2023-10-28
375,락토핏 골드 1통 (50일분),처음엔 과연 필요할까 싶어 반신반의했지만 이젠 믿고 매일매일 챙겨먹는 락토핏이에요 !!,2023-10-28
376,락토핏 골드 1통 (50일분),온가족이 간편하게 섭취할수있어서 너무 좋아요 7살 아이랑 먹고있는데 확실히 먹지 않을때랑 다른게 느껴져요 ,2023-10-28
377,락토핏 골드 1통 (50일분),쟁여놓고 먹고있습니다 ,2023-10-28
378,락토핏 골드 1통 (50일분),제가 잘 먹어서 지인이 부러워해서 선물해줬어요 노란통이 보기에도 예쁘고 좋아요,2023-10-28
379,락토핏 골드 1통 (50일분),락토핏 자주 구매하는 유산균이에요 맛도 익숙해져서 맛있어요 간식처럼 먹어요,2023-10-28
380,락토핏 골드 1통 (50일분),감사합니다 잘먹을께요,2023-10-28
381,락토핏 골드 1통 (50일분),"배변활동을 위해 꼭 챙겨먹는 유산균이예요..
오래 복용하고 있지만 효과 좋아요",2023-10-27
382,락토핏 골드 1통 (50일분),만족합니다 좋아요 역시,2023-10-27
383,락토핏 골드 1통 (50일분),매일 챙겨먹는 유산균입니다. 집에 한 통만 남아있어서 구매했어요.포인트 있어서 저렴하게 잘 구매했네요.빠란 배송으로 잘 받았어요,2023-10-27
384,락토핏 골드 1통 (50일분),맛있어서 아이들이 너무 잘 먹어요. 하루에 여러개를 먹으려고 해서 자제시키고 있어요,2023-10-27
385,락토핏 골드 1통 (50일분),락토핏골드를 먹고 나서 화장실을 잘 가게 되었어요. 그래서 매일 공복에 꼭 챙겨먹어요. 낱개 포장이라 가방에 넣어 다니기도 편하구요.   맛있어서 먹기도 너무 좋아요,2023-10-27
