,name,title,content,date
149,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,아이들이 먼저 찾는 드시모네,아! 나 드시모네 안먹었어 엄마!!아침 루틴으로 시작합니다ㅎㅎ,2023-10-20
150,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,만족합니다,우리아이 유산균~드시모네로^^또박배송 편하고 좋아요,2023-10-01
151,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,꾸준히 먹고있습니다,일단 계속 먹는중입니다,2023-08-04
152,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,또박배송으로 잘 먹고 있어요.,앞으로도 꾸준히 먹을 것 같습니다. 맛을 돌아가며 받을 수 있다면 좋을텐데 싶네요.,2023-08-02
153,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,깔끔한 제품,받을때마다 안전하고 꼼꼼히 포장해주셔서 신뢰하고 먹이고있어요,2023-07-26
154,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,또박배송 이용중이에요,몇년째 또박배송 이어가고 있어요제품 만족합니다,2023-07-26
155,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,드시모네키즈,작은 스틱형으로 분말형태라 먹이기 편해요,2023-07-26
156,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,아이들이 좋아해요,유산균 먹을때 시원하고 맛있는지 좋아하네요,2023-07-26
157,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,또박배송,아이들이 좋아하는 사과맛으로 매일 챙겨먹여요,2023-07-26
158,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,또박배송,또박배송으로 몇년째 아이들 먹이고있어요맛있게 잘먹고 **보고 있습니다,2023-07-26
159,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,항상 잘 먹이고 있어요,아이들이 잘 먹고 있습니다,2023-07-25
160,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,드시모네 키즈스텝 사과향,후기가 좋아서 벌써 6개월째 섭취중인데아이가 자발적으로 달라고 할 만큼 맛이 좋아요!,2023-07-22
161,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,5살 남아 맛있어서 좋아해요,항상 맛있게 잘먹고 있어요~ 정기배송했더니 주문 신경안써도 잘오고 좋네용~,2023-07-20
162,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,늘 먹는 제품 입니다,이젠 본인이 챙겨 먹네요 이ㅣ거 먹고나선  화장실 가는거 고생한적. 없어요. 꾸준히 먹으니 ** 좋아요,2023-07-13
163,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,꾸준히 먹는 제품이예요,아이가 잘 먹어요. **도 없어졌구요 과일이랑 채소는 아예 안 먹는 아이라 이거 없으면 안되네요~,2023-07-13
164,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,확실한 유산균이었어요,아이가 **를 할때 드시모네 유산균을 주면 많아 가라앉았어요.또 ***가 있었는데 좋은 유산균을 먹여야한다고 해서 줬었는데 확실히 좋아졌었습니다,2023-07-13
165,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,좋아요,맛있는지 잘먹네요~,2023-06-26
166,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,드시모네,또박으로 구매하니 가격도 합리적이고 보장균수도 넉넉하여 온가족이 먹을때도 있어요.. 너무 좋아요,2023-06-22
167,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,맛있어서 아이들이 좋아해요,아이가 두명인데 한명은 사과 한명은블루베리 좋아해요^^맛있게 잘먹었고있어요~,2023-06-15
168,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,또박 배송으로,잘 챙겨먹고 있습니다,2023-05-30
169,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,잘 먹고 있습니다,또박배송으로 잘 챙겨 먹고있습니다,2023-05-30
170,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,가성비 아주 좋아요.,아이가 거부감 없이 잘 먹어요,2023-05-22
171,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,좋아요,아이가 거부감 없어요.,2023-05-22
172,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,좋아해요,매일매일 아이가 챙겨먹는 유산균! 좋아요,2023-05-22
173,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,무향제품있으면 좋겠어요,무향있었으면.. 아기가 더 잘먹을거같아요,2023-05-21
174,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,유통기한 5개월 남은 제품 보내주네요,3개월 전부터 유통기한 23년 10월 3일 제품으로 보내주는데어제 4월 26일에 받은 것도 그러니 대략 5개월 남았어요또박케어는 안 팔리고 남는 거 보내주나봐요,2023-04-27
175,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,드시모네 사과향,사과향으로 정착해서 쭉 먹이고 있어요거부감없이 편하게 잘 먹고 있어요,2023-04-24
176,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,편안하게 잘 먹이고 있어요,오랜 기간 쭉 잘 먹이고 있어요~,2023-04-24
177,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,좋아요,아이가 좋아 하는 유산균,2023-04-23
178,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,아이가 가루로 먹어요!,원래 물에 타서 *처럼 먹었었는데 사과향 스텝1은 가루채로 녹여서 맛있게 먹고있어요~,2023-04-09
179,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,또박배송 좋아요,깜빡해도 알아서 배송오니 좋네요,2023-04-07
180,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,이걸로 정착할것같아요,드시모네만 쮹 먹이려규요,2023-04-07
181,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,향도 맛도 좋아서,아이가 잘 먹고 있어요,2023-04-07
182,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,1년쯤 먹으니,더 **가 좋은 것 같아서 만족합니다,2023-04-07
183,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,좋아요,또박배송 걸어두니 잊지않고 배송되어요,2023-04-07
184,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,**로 고생한 아이에게 365일 먹이는 중이에요~^^,**가 있었는데 드시모네 덕분에 요즘은 배변을 잘 하는 것 같아요 꾸준히먹이니 더 좋네요~^^,2023-04-07
185,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,드시모네,다른유산균은 못먹겠네요,2023-03-26
186,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,사랑하는드시모네,꾸준히 먹고있는 영양제,2023-03-26
187,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,좋아용,또박배송으로 꾸준히 먿이규 잇어용,2023-03-22
188,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,꾸준히,잘 먿이고 잇어요 잘 받아먹어요,2023-03-22
189,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,유산균,꾸준히 먹이고 잇는 제품이에요,2023-03-22
190,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,좋아요,아이가 잘 먹어요! 맛 변경해서 계속 먹여요,2023-03-22
191,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,좋아요,아이가 잘 먹어서 꾸준히 구매하고 잇어요,2023-03-22
192,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,몇년째인지,아이에게 2년 넘게 꾸준히 먹이고 있습니다,2023-03-12
193,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,좋아용,너무너무좋아요 맛도 좋고 아이도 좋아해요 꾸준히 먹여볼께요,2023-03-11
194,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,드시모네 굿,또박케어로 저렴하게 정기배송해서 너무 좋아요,2023-02-15
195,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,좋아요,4살때부터 쭉먹였는데**좋아요,2023-02-12
196,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,잘 먹고 있습니다,아이가 잘 먹고 배변활동도 잘합니다,2023-02-07
197,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,드시모네 키즈,드시모네 키즈만 2년째 또박배송중인데 이제 제꺼 주문해 보려 합니다. 이제 제 몸도 좀 챙겨보려구요,2023-01-31
198,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,드시모네 키즈,2년째 정착한 유산균~드시모네 키즈 사과향,2023-01-31
199,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,드시모네 키즈,연년생 아이둘이 좋아해요.,2023-01-31
200,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,드시모네 키즈,이만한 유산균 없어요. 또박배송도 좋구요^^,2023-01-31
201,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,드시모네 키즤,데일리로 먹는 드시모네 키즈 사과향.,2023-01-31
202,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,드시모네 키즈 사과향,2년째 또박배송중~좋아요.,2023-01-31
203,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,드시모네키즈 사과향,2년째 먹고 있는 듯 한데요.굿입니다.,2023-01-31
204,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,매달 챙겨먹어요,또박해놓으니 결제날 신경쓰지 않고받을 수 있으니 편해요,2023-01-30
205,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,새벽배송으로,또박으로 새벽배송 된 편하고아이도 잘 먹습니다,2023-01-30
206,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,또박으로,매달 새벽에 매달 오니 편해요아이도 잘 먹습니다,2023-01-30
207,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,또박으로 매달,사과향으로 매달 먹어요배변에 도움됩니다,2023-01-30
208,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,사과향,사과향만 좋아합니다몇년째 꾸준히 먹는증,2023-01-30
209,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,또박으로 매달 챙겨먹어요,아이의 장건강을 위해 매달 챙겨 먹어요,2023-01-30
210,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,늘 먹는 제품 입니다,좋아요~^^아기가 꾸준히 먹고 있어요 이 만한 **. 다른데선 못 봤어요. 계속 먹일껍니다,2023-01-29
211,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,언제나 깔끔한 배송,또박또박 깔끔한 포장 배송 아주 만족합니다,2023-01-26
212,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,잘먹어요,맛변경해가며 잘먹고있어요**도 없어져서 꾸준히먹여볼려구요믿고 먹이고있어요,2023-01-13
213,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,아이가 **가 심했었어요,아이가 워낙 **가 심했던 아이였어요 잘먹는아이인데도 항상 변때문에 고생을 많이했네요 그래도 드시모네 먹으면서 많이 좋아졌어요,2023-01-12
214,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,잘먹고있어요,*정또박으로 잘먹고있어요. 항상 믿고 먹는 제품이네요.,2023-01-08
215,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,항상 ~~,우리 아이들의 장건강을 지켜주는 드시모네,2023-01-01
216,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,계속 먹어요,우리집은 몇년동안 드시모네만 먹어요,2022-12-28
217,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,앞으로도 쭉 계속,계속 드시모네만 먹을까예요,2022-12-28
218,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,완전 쵝오오옹,이건슨 진리 완전 먹어줘 일일똥,2022-12-28
219,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,우와 대단한,이건 무조건 먹어야대여,2022-12-28
220,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,조아요조아요,꾸준히 먹어요 너무 좋아요,2022-12-28
221,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,잘받았습니다.,아이가 좋아합니다. 감사합니다.,2022-12-26
222,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,잘받았습니다.,감사합니다. 잘 먹고 있습니다.,2022-12-26
223,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,잘받았습니다.,잘받았습니다. 매일 먹고 있습니다.,2022-12-26
224,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,제일 잘먹어요. 입자 크기도 적당,"이런저런 유산균 먹여봤지만 우리아이에게 잘 맞고과립 입자크기나 녹는 정도도 제일 적당해서어디 태워먹기도, 가루만 바로 먹기도 좋아요또박배송으로 잘먹고있습니다",2022-12-25
225,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,아이가 좋아해요,아이가 항상 스스로 챙겨서 먹고있어요^^,2022-12-19
226,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,키즈스텝,부지런히 먹이고 있어요 ~,2022-12-17
227,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,우리아이들늘 먹는제품,아이들이 맛에 거부감도 없이 잘 먹고항상 포장도 잘되어배송되어 너무 좋습니다^^,2022-12-14
228,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,만족해요,늘 먹고 있습니다 좋아요,2022-12-13
229,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,스스로 먹는 유산균,베이비때부터 먹어서인지 아이 스스로 찾아서 먹어요,2022-12-12
230,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,건강한 유산균,우리아이 **와 멀리하게 해주는 고마운 유산균,2022-12-12
231,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,항상 이것만 먹어요,아기 태어나고부터 꾸준히 또박배송하고 있어요 항상 이쁘게 응가하고있어요,2022-12-11
232,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,좋아용,신생아때부터 계속 먹는데 화장실도 잘가고 좋아요,2022-12-11
233,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,잘먹고 있습니다,**는 워낙 어릴땨부터 먹어와서 …안먹은걸 비교는 못하지만 아기때 있던 ***가 현재(6세)는 없어졌어요!!가끔 혜택들이 뜨던데 기존 회원들도 혜택을 주면 더 좋을것같아요!!,2022-12-10
234,[12개월 매월또박] 드시모네 키즈 스텝1 사과향 ,좋아요♡,딸.아들 매일매일 꼬박꼬박 챙겨먹어요!맛도좋아서 아이들이 잘 먹어요^^,2022-12-06
235,[12개월 매월또박] 드시모네 키즈 스텝1 딸기향 ,오래도록 먹고있는제품,"첫째때부터 꾸준히 또박배송으로 먹었는데 이제 둘째도 같이 먹고있어요, 향도좋고 입자도 고와서 애들이 잘먹습니다",2023-11-20
236,[12개월 매월또박] 드시모네 키즈 스텝1 딸기향 ,드시모네2000,꾸준히 매일매일 아침 공복에 열심히 먹고있어요,2023-11-13
237,[12개월 매월또박] 드시모네 키즈 스텝1 딸기향 ,믿고먹는  드시모네,믿고먹는  드시모네울아기  신생아 ㆍ 이유식 시작하면서부터  조리원동기한테 추천받고  먹이기 시작한  드시모네지금까지왔네오ㅡ정말 1년주 1번?  2번?  배*? (그것도**중ㅎ  엄마들 다들아실거고ㅎ)그외에는  거의 1일 1똥    ~2똥  건강똥  기본이죠 ㅎ,2023-11-07
